change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
category_performance,category,Advanced biofuels and SAF,,Advanced biofuels and SAF,12,5,4,1,0.26130749984,0.342905625897,0.0815981260574,2026-08-13,2026-08-20,Advanced biofuels and SAF moved from rank #5 to #4 among subcategories at 12 months; return +26.1% to +34.3%.
category_performance,category,Advanced biofuels and SAF,,Advanced biofuels and SAF,24,4,4,0,0.358767019144,0.422074780565,0.0633077614213,2026-08-13,2026-08-20,Advanced biofuels and SAF moved from rank #4 to #4 among subcategories at 24 months; return +35.9% to +42.2%.
category_performance,category,Advanced biofuels and SAF,,Advanced biofuels and SAF,3,4,4,0,0.0569892473118,0.0754194323943,0.0184301850825,2026-08-13,2026-08-20,Advanced biofuels and SAF moved from rank #4 to #4 among subcategories at 3 months; return +5.7% to +7.5%.
category_performance,category,"Crop inputs, equipment, and irrigation",,"Crop inputs, equipment, and irrigation",12,6,7,-1,0.149410201738,0.147901403071,-0.00150879866725,2026-08-13,2026-08-20,"Crop inputs, equipment, and irrigation moved from rank #6 to #7 among subcategories at 12 months; return +14.9% to +14.8%."
category_performance,category,"Crop inputs, equipment, and irrigation",,"Crop inputs, equipment, and irrigation",24,3,3,0,0.523723833841,0.481787397897,-0.0419364359436,2026-08-13,2026-08-20,"Crop inputs, equipment, and irrigation moved from rank #3 to #3 among subcategories at 24 months; return +52.4% to +48.2%."
category_performance,category,"Crop inputs, equipment, and irrigation",,"Crop inputs, equipment, and irrigation",3,5,6,-1,0.00521551947028,0.0120387218026,0.00682320233235,2026-08-13,2026-08-20,"Crop inputs, equipment, and irrigation moved from rank #5 to #6 among subcategories at 3 months; return +0.5% to +1.2%."
category_performance,category,"Fuel blending, refining, and retail",,"Fuel blending, refining, and retail",12,2,2,0,1.03507124571,1.08874102264,0.053669776935,2026-08-13,2026-08-20,"Fuel blending, refining, and retail moved from rank #2 to #2 among subcategories at 12 months; return +103.5% to +108.9%."
category_performance,category,"Fuel blending, refining, and retail",,"Fuel blending, refining, and retail",24,2,2,0,0.981562745492,1.07274728157,0.0911845360746,2026-08-13,2026-08-20,"Fuel blending, refining, and retail moved from rank #2 to #2 among subcategories at 24 months; return +98.2% to +107.3%."
category_performance,category,"Fuel blending, refining, and retail",,"Fuel blending, refining, and retail",3,1,1,0,0.291577385299,0.31266817407,0.0210907887706,2026-08-13,2026-08-20,"Fuel blending, refining, and retail moved from rank #1 to #1 among subcategories at 3 months; return +29.2% to +31.3%."
category_performance,category,Grain origination and agribusiness,,Grain origination and agribusiness,12,3,3,0,0.347022590289,0.364639589785,0.0176169994958,2026-08-13,2026-08-20,Grain origination and agribusiness moved from rank #3 to #3 among subcategories at 12 months; return +34.7% to +36.5%.
category_performance,category,Grain origination and agribusiness,,Grain origination and agribusiness,24,5,5,0,0.289511643478,0.310061099642,0.0205494561636,2026-08-13,2026-08-20,Grain origination and agribusiness moved from rank #5 to #5 among subcategories at 24 months; return +29.0% to +31.0%.
category_performance,category,Grain origination and agribusiness,,Grain origination and agribusiness,3,6,7,-1,-0.0658527264517,0.00680568144491,0.0726584078966,2026-08-13,2026-08-20,Grain origination and agribusiness moved from rank #6 to #7 among subcategories at 3 months; return -6.6% to +0.7%.
category_performance,category,International ethanol,,International ethanol,12,8,8,0,-0.247303536721,-0.118632855019,0.128670681702,2026-08-13,2026-08-20,International ethanol moved from rank #8 to #8 among subcategories at 12 months; return -24.7% to -11.9%.
category_performance,category,International ethanol,,International ethanol,24,8,8,0,-0.524128164325,-0.481474249013,0.042653915312,2026-08-13,2026-08-20,International ethanol moved from rank #8 to #8 among subcategories at 24 months; return -52.4% to -48.1%.
category_performance,category,International ethanol,,International ethanol,3,8,8,0,-0.304094998799,-0.24207597695,0.0620190218489,2026-08-13,2026-08-20,International ethanol moved from rank #8 to #8 among subcategories at 3 months; return -30.4% to -24.2%.
category_performance,category,Logistics,,Logistics,12,4,5,-1,0.307355240471,0.333344023704,0.0259887832332,2026-08-13,2026-08-20,Logistics moved from rank #4 to #5 among subcategories at 12 months; return +30.7% to +33.3%.
category_performance,category,Logistics,,Logistics,24,6,6,0,0.262369072572,0.287722248756,0.0253531761841,2026-08-13,2026-08-20,Logistics moved from rank #6 to #6 among subcategories at 24 months; return +26.2% to +28.8%.
category_performance,category,Logistics,,Logistics,3,3,3,0,0.103560720734,0.113573359271,0.0100126385368,2026-08-13,2026-08-20,Logistics moved from rank #3 to #3 among subcategories at 3 months; return +10.4% to +11.4%.
category_performance,category,U.S. ethanol and process technology,,U.S. ethanol and process technology,12,1,1,0,1.10172662747,1.13348283203,0.0317562045571,2026-08-13,2026-08-20,U.S. ethanol and process technology moved from rank #1 to #1 among subcategories at 12 months; return +110.2% to +113.3%.
