change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
category_performance,category,"Wet milling, ingredients, and co-products",,"Wet milling, ingredients, and co-products",12,6,7,-1,0.171564941644,0.0834796410329,-0.0880853006111,2026-08-20,2026-08-27,"Wet milling, ingredients, and co-products moved from rank #6 to #7 among subcategories at 12 months; return +17.2% to +8.3%."
category_performance,category,"Wet milling, ingredients, and co-products",,"Wet milling, ingredients, and co-products",24,7,7,0,0.251752197365,0.18366834532,-0.068083852045,2026-08-20,2026-08-27,"Wet milling, ingredients, and co-products moved from rank #7 to #7 among subcategories at 24 months; return +25.2% to +18.4%."
category_performance,category,"Wet milling, ingredients, and co-products",,"Wet milling, ingredients, and co-products",3,5,6,-1,0.0326193149307,-0.00123095186149,-0.0338502667922,2026-08-20,2026-08-27,"Wet milling, ingredients, and co-products moved from rank #5 to #6 among subcategories at 3 months; return +3.3% to -0.1%."
within_category,stock,Advanced biofuels and SAF,CVX,Chevron,12,2,2,0,0.342905625897,0.257284601859,-0.085621024038,2026-08-20,2026-08-27,Chevron moved from rank #2 to #2 within Advanced biofuels and SAF at 12 months; return +34.3% to +25.7%.
within_category,stock,Advanced biofuels and SAF,CVX,Chevron,24,2,2,0,0.422074780565,0.36243620279,-0.059638577775,2026-08-20,2026-08-27,Chevron moved from rank #2 to #2 within Advanced biofuels and SAF at 24 months; return +42.2% to +36.2%.
within_category,stock,Advanced biofuels and SAF,CVX,Chevron,3,1,1,0,0.0754194323943,0.0976425438596,0.0222231114653,2026-08-20,2026-08-27,Chevron moved from rank #1 to #1 within Advanced biofuels and SAF at 3 months; return +7.5% to +9.8%.
within_category,stock,Advanced biofuels and SAF,NTOIY,Neste,12,1,1,0,0.974921630094,0.829032258065,-0.145889372029,2026-08-20,2026-08-27,Neste moved from rank #1 to #1 within Advanced biofuels and SAF at 12 months; return +97.5% to +82.9%.
within_category,stock,Advanced biofuels and SAF,NTOIY,Neste,24,1,1,0,0.547770700637,0.46511627907,-0.082654421567,2026-08-20,2026-08-27,Neste moved from rank #1 to #1 within Advanced biofuels and SAF at 24 months; return +54.8% to +46.5%.
within_category,stock,Advanced biofuels and SAF,NTOIY,Neste,3,2,2,0,0.0346715328467,0.0731861198738,0.0385145870271,2026-08-20,2026-08-27,Neste moved from rank #2 to #2 within Advanced biofuels and SAF at 3 months; return +3.5% to +7.3%.
within_category,stock,"Crop inputs, equipment, and irrigation",AGCO,AGCO,12,9,9,0,-0.118511957484,-0.020200245916,0.098311711568,2026-08-20,2026-08-27,"AGCO moved from rank #9 to #9 within Crop inputs, equipment, and irrigation at 12 months; return -11.9% to -2.0%."
